Restaurant Name,Sentiment labels,Review Rating
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,3
Hot Woks Cool Sushi,Positive,3
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,3
Hot Woks Cool Sushi,Positive,3
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,3
Hot Woks Cool Sushi,Positive,3
Hot Woks Cool Sushi,Positive,5
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Negative,2
Hot Woks Cool Sushi,Positive,3
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,3
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,4
Hot Woks Cool Sushi,Positive,3
Hot Woks Cool Sushi,Positive,3
Mylissa's Little Gallery,Positive,5
Mylissa's Little Gallery,Positive,5
Mylissa's Little Gallery,Positive,1
Wabash Tap,Negative,1
Wabash Tap,Positive,4
Wabash Tap,Positive,3
Wabash Tap,Positive,4
Wabash Tap,Positive,4
Wabash Tap,Positive,3
Wabash Tap,Positive,5
Wabash Tap,Negative,1
Wabash Tap,Positive,1
Wabash Tap,Positive,3
Wabash Tap,Positive,2
Wabash Tap,Positive,4
Wabash Tap,Positive,3
Wabash Tap,Positive,3
Wabash Tap,Positive,3
Wabash Tap,Positive,4
Wabash Tap,Positive,4
Wabash Tap,Positive,4
Wabash Tap,Positive,3
Wabash Tap,Positive,3
Wabash Tap,Positive,4
Wabash Tap,Positive,4
Wabash Tap,Positive,5
Wabash Tap,Positive,1
Wabash Tap,Positive,3
Wabash Tap,Positive,4
Wabash Tap,Negative,2
Wabash Tap,Positive,3
Wabash Tap,Negative,1
Wabash Tap,Positive,4
Wabash Tap,Positive,3
Wabash Tap,Positive,3
Wabash Tap,Positive,2
Alonti Cafe,Negative,4
Alonti Cafe,Positive,4
Alonti Cafe,Positive,4
Alonti Cafe,Negative,2
Alonti Cafe,Positive,4
Alonti Cafe,Negative,4
Alonti Cafe,Positive,4
Alonti Cafe,Negative,4
Alonti Cafe,Positive,4
Alonti Cafe,Positive,3
Alonti Cafe,Positive,5
Alonti Cafe,Positive,4
Alonti Cafe,Positive,5
Alonti Cafe,Negative,4
United States Post Office - James R. Thompson Center,Negative,1
United States Post Office - James R. Thompson Center,Negative,1
United States Post Office - James R. Thompson Center,Negative,1
United States Post Office - James R. Thompson Center,Negative,1
United States Post Office - James R. Thompson Center,Positive,1
United States Post Office - James R. Thompson Center,Negative,1
United States Post Office - James R. Thompson Center,Negative,1
United States Post Office - James R. Thompson Center,Negative,1
Potbelly Sandwich Works,Negative,2
Trader Vics,Positive,5
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,1
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,4
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,4
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,5
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Negative,2
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,4
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Negative,2
Bennigan's Grill & Tavern,Positive,4
Bennigan's Grill & Tavern,Positive,1
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,3
Bennigan's Grill & Tavern,Positive,3
Riverside Graphics Corporation,Positive,4
Tahini Mediterranean Cafe,Positive,3
Tahini Mediterranean Cafe,Positive,4
Tahini Mediterranean Cafe,Positive,4
Tahini Mediterranean Cafe,Positive,3
Tahini Mediterranean Cafe,Positive,4
Tahini Mediterranean Cafe,Positive,1
Tahini Mediterranean Cafe,Positive,3
Tahini Mediterranean Cafe,Negative,2
Tahini Mediterranean Cafe,Positive,4
Tahini Mediterranean Cafe,Positive,3
Tahini Mediterranean Cafe,Positive,4
Tahini Mediterranean Cafe,Positive,3
Tahini Mediterranean Cafe,Negative,2
Tahini Mediterranean Cafe,Negative,1
Tahini Mediterranean Cafe,Positive,3
Tahini Mediterranean Cafe,Positive,3
Tahini Mediterranean Cafe,Negative,1
Tahini Mediterranean Cafe,Positive,4
Museum Campus Chicago,Positive,5
Museum Campus Chicago,Positive,5
Museum Campus Chicago,Positive,5
Museum Campus Chicago,Positive,5
LaFace Cafe Skincare and Waxing Studio,Positive,3
LaFace Cafe Skincare and Waxing Studio,Positive,3
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Negative,1
Beehive Shoe Works,Positive,4
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Negative,5
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,1
Beehive Shoe Works,Positive,4
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,5
Beehive Shoe Works,Positive,4
Beehive Shoe Works,Positive,4
Beehive Shoe Works,Positive,5
Ghostbar,Positive,4
Ghostbar,Negative,1
Ghostbar,Positive,4
Fungs Jewelry,Negative,5
Fungs Jewelry,Positive,4
"Deborah Beaty, DDS",Positive,5
Pizza-Ria,Positive,5
Pizza-Ria,Positive,2
Pizza-Ria,Positive,5
Chicago Jobs,Positive,1
1401 South State Apartments,Positive,1
1401 South State Apartments,Positive,1
1401 South State Apartments,Positive,1
Spa Chakra,Negative,1
Spa Chakra,Positive,1
Spa Chakra,Positive,5
Spa Chakra,Negative,1
Spa Chakra,Positive,3
Chicago Jazz Festival,Positive,3
Chicago Jazz Festival,Positive,5
Chicago Jazz Festival,Positive,4
Chicago Jazz Festival,Positive,5
Chicago Jazz Festival,Positive,2
Panera Bread,Positive,4
Panera Bread,Positive,3
Panera Bread,Positive,4
Panera Bread,Positive,3
Panera Bread,Negative,4
Panera Bread,Positive,5
Panera Bread,Positive,2
Panera Bread,Positive,4
Panera Bread,Positive,3
Panera Bread,Positive,4
Panera Bread,Negative,2
Panera Bread,Positive,5
Panera Bread,Positive,2
Panera Bread,Positive,5
Panera Bread,Positive,3
Panera Bread,Negative,5
Pockets,Positive,5
Pockets,Positive,5
Pockets,Negative,2
Pockets,Positive,4
Pockets,Positive,4
Pockets,Positive,5
Pockets,Positive,5
Pockets,Positive,2
Pockets,Positive,4
Pockets,Positive,1
Pockets,Positive,4
Chicago's Big Swap Bonanza Flea Market,Negative,1
Cvs Pharmacy,Positive,2
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,4
Garrett Popcorn Shops,Negative,5
Garrett Popcorn Shops,Positive,4
Garrett Popcorn Shops,Positive,4
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Negative,5
Garrett Popcorn Shops,Negative,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Negative,5
Garrett Popcorn Shops,Positive,1
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,3
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,4
Garrett Popcorn Shops,Positive,4
Garrett Popcorn Shops,Positive,4
Garrett Popcorn Shops,Positive,3
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,4
Garrett Popcorn Shops,Negative,2
Garrett Popcorn Shops,Positive,3
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,3
Garrett Popcorn Shops,Negative,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,3
Garrett Popcorn Shops,Positive,4
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,5
Garrett Popcorn Shops,Positive,4
Garrett Popcorn Shops,Positive,4
Corner Bakery Cafe,Positive,3
Corner Bakery Cafe,Positive,3
Corner Bakery Cafe,Negative,2
Corner Bakery Cafe,Positive,5
Corner Bakery Cafe,Negative,4
Corner Bakery Cafe,Negative,1
Corner Bakery Cafe,Negative,1
Corner Bakery Cafe,Positive,2
Corner Bakery Cafe,Positive,3
Corner Bakery Cafe,Positive,3
Linebarger Goggan Blair & Sampson Llp,Positive,1
Linebarger Goggan Blair & Sampson Llp,Positive,1
Vista Carry Out,Positive,3
Vista Carry Out,Positive,1
Vista Carry Out,Positive,3
Vista Carry Out,Positive,4
Triple 1 Chinese Restaurant,Positive,4
Triple 1 Chinese Restaurant,Positive,4
Triple 1 Chinese Restaurant,Negative,1
Triple 1 Chinese Restaurant,Positive,4
Triple 1 Chinese Restaurant,Negative,2
Triple 1 Chinese Restaurant,Positive,3
Triple 1 Chinese Restaurant,Positive,4
Triple 1 Chinese Restaurant,Negative,1
Triple 1 Chinese Restaurant,Positive,4
Triple 1 Chinese Restaurant,Positive,2
Triple 1 Chinese Restaurant,Positive,4
Triple 1 Chinese Restaurant,Positive,4
Triple 1 Chinese Restaurant,Positive,5
Triple 1 Chinese Restaurant,Positive,5
Triple 1 Chinese Restaurant,Positive,3
Triple 1 Chinese Restaurant,Positive,4
Clear Home Internet,Positive,3
Clear Home Internet,Positive,1
Clear Home Internet,Positive,1
Clear Home Internet,Negative,1
Clear Home Internet,Positive,3
Clear Home Internet,Negative,1
Clear Home Internet,Negative,1
Clear Home Internet,Positive,1
Clear Home Internet,Positive,2
Clear Home Internet,Positive,1
Clear Home Internet,Positive,1
Clear Home Internet,Positive,1
La Cocina,Positive,5
La Cocina,Positive,3
La Cocina,Positive,3
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,5
La Cocina,Positive,4
La Cocina,Positive,3
La Cocina,Positive,4
La Cocina,Positive,2
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Negative,4
La Cocina,Positive,4
Allstars Sports Bar & Grill,Positive,3
Allstars Sports Bar & Grill,Positive,4
Allstars Sports Bar & Grill,Positive,1
Allstars Sports Bar & Grill,Positive,4
Allstars Sports Bar & Grill,Positive,4
Excellence Painting,Positive,5
Excellence Painting,Positive,5
Excellence Painting,Positive,5
Excellence Painting,Positive,5
Excellence Painting,Positive,5
The Lounge,Positive,4
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,4
XEX Hair Gallery,Positive,1
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,1
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,2
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,4
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,3
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,4
XEX Hair Gallery,Positive,4
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,2
XEX Hair Gallery,Positive,4
XEX Hair Gallery,Positive,4
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,4
XEX Hair Gallery,Negative,1
XEX Hair Gallery,Positive,3
XEX Hair Gallery,Positive,3
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Negative,3
XEX Hair Gallery,Negative,5
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,2
XEX Hair Gallery,Positive,1
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Negative,1
XEX Hair Gallery,Positive,2
XEX Hair Gallery,Positive,5
XEX Hair Gallery,Positive,4
Chicago Board of Trade,Positive,2
Chicago Board of Trade,Positive,5
Chicago Board of Trade,Positive,5
Chicago Board of Trade,Positive,5
Chicago Board of Trade,Positive,5
Jimmy John's,Positive,4
Adele Vydra Massage Therapy,Positive,5
Adele Vydra Massage Therapy,Positive,5
Adele Vydra Massage Therapy,Positive,5
Sephora,Positive,5
Sephora,Positive,5
Sephora,Positive,5
Sephora,Positive,3
Sephora,Positive,4
Sephora,Positive,4
Sephora,Positive,4
Sephora,Positive,4
Sephora,Positive,4
Sephora,Negative,2
Sephora,Positive,5
Sephora,Positive,4
Sephora,Positive,3
Sephora,Positive,5
Sephora,Positive,4
Friedman & Bonebrake,Positive,5
Critical Mass,Positive,1
Critical Mass,Positive,5
Critical Mass,Positive,5
Critical Mass,Positive,1
Chicago Carry Out,Positive,3
Chicago Carry Out,Positive,2
Chicago Carry Out,Positive,1
Chicago Carry Out,Positive,2
JW Marriott,Positive,4
JW Marriott,Positive,4
JW Marriott,Positive,4
JW Marriott,Positive,1
JW Marriott,Positive,4
Chicago Pizza Tours,Positive,4
Chicago Pizza Tours,Positive,4
Chicago Pizza Tours,Positive,5
Chicago Pizza Tours,Positive,5
Chicago Pizza Tours,Positive,5
Chicago Pizza Tours,Positive,5
Chicago Pizza Tours,Positive,5
Chicago Pizza Tours,Positive,5
Office Depot,Positive,2
Office Depot,Positive,3
Office Depot,Positive,2
Office Depot,Positive,5
Office Depot,Negative,1
"H.R. Jewelers, Inc. & Henry's Hand Engraving & Watch Repair",Positive,5
"Leavens, Strand, Glover & Adler, LLC",Positive,5
Obama Election Night Rally,Positive,5
Obama Election Night Rally,Positive,5
Obama Election Night Rally,Positive,5
Primebar Chicago,Negative,3
Primebar Chicago,Positive,2
Primebar Chicago,Positive,3
Primebar Chicago,Positive,4
Primebar Chicago,Positive,3
Primebar Chicago,Positive,2
Primebar Chicago,Positive,4
Primebar Chicago,Positive,3
Primebar Chicago,Positive,4
Primebar Chicago,Positive,4
Primebar Chicago,Positive,3
Primebar Chicago,Positive,4
Primebar Chicago,Positive,3
Primebar Chicago,Positive,4
Primebar Chicago,Positive,3
Primebar Chicago,Negative,5
Primebar Chicago,Positive,2
Primebar Chicago,Positive,5
Primebar Chicago,Positive,3
Primebar Chicago,Positive,4
Primebar Chicago,Positive,4
Primebar Chicago,Positive,3
Primebar Chicago,Positive,3
Primebar Chicago,Positive,3
Primebar Chicago,Positive,3
Potbelly Sandwich Works,Negative,5
Potbelly Sandwich Works,Positive,3
Potbelly Sandwich Works,Positive,5
Potbelly Sandwich Works,Positive,2
Market Creations,Positive,4
Market Creations,Positive,5
Market Creations,Positive,4
Market Creations,Positive,3
Market Creations,Positive,5
Market Creations,Positive,4
Market Creations,Positive,5
Market Creations,Positive,3
Market Creations,Positive,5
Market Creations,Positive,5
Market Creations,Negative,3
Market Creations,Positive,5
Market Creations,Positive,4
Zayna Bakes,Positive,5
Sam the Shoe Doctor,Positive,4
Sam the Shoe Doctor,Negative,1
Sam the Shoe Doctor,Positive,5
Sam the Shoe Doctor,Positive,1
Sam the Shoe Doctor,Positive,4
Starbucks,Negative,1
Chi-Town Pizza Express,Positive,3
Chi-Town Pizza Express,Positive,3
200 N Dearborn Management Ofc,Negative,1
200 N Dearborn Management Ofc,Positive,1
Olive.You.Nanny,Positive,1
Olive.You.Nanny,Positive,5
Ascend Training & Consulting,Positive,5
Ascend Training & Consulting,Positive,4
Metro Deli & Cafe,Positive,4
Metro Deli & Cafe,Negative,4
Metro Deli & Cafe,Positive,3
Metro Deli & Cafe,Positive,4
Metro Deli & Cafe,Positive,1
Metro Deli & Cafe,Positive,1
Metro Deli & Cafe,Positive,3
"Michelle Knabe, DDS",Positive,5
"Michelle Knabe, DDS",Positive,5
"Michelle Knabe, DDS",Positive,5
"Michelle Knabe, DDS",Positive,5
Computer Gurus,Positive,4
Computer Gurus,Positive,4
Pizano's Pizza & Pasta Frozen Division,Positive,3
"Scott D Hite, MD",Negative,1
"Scott D Hite, MD",Positive,2
"Scott D Hite, MD",Positive,1
"Scott D Hite, MD",Positive,1
Asian Chao and Villa Italian,Positive,2
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,3
La Cocina,Positive,3
La Cocina,Positive,5
La Cocina,Negative,4
La Cocina,Positive,5
La Cocina,Positive,5
La Cocina,Negative,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,5
La Cocina,Positive,4
La Cocina,Negative,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,5
La Cocina,Positive,3
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
La Cocina,Positive,4
B-96 Wbbm FM,Negative,2
B-96 Wbbm FM,Positive,1
H&R Block,Positive,2
Cadillac Palace Theatre,Positive,5
Cadillac Palace Theatre,Positive,3
Cadillac Palace Theatre,Negative,4
Cadillac Palace Theatre,Positive,4
Cadillac Palace Theatre,Positive,5
Cadillac Palace Theatre,Positive,4
Cadillac Palace Theatre,Positive,5
Cadillac Palace Theatre,Positive,4
Cadillac Palace Theatre,Positive,5
Cadillac Palace Theatre,Positive,5
Cadillac Palace Theatre,Positive,3
Cadillac Palace Theatre,Positive,5
Cadillac Palace Theatre,Positive,4
Cadillac Palace Theatre,Positive,3
Cadillac Palace Theatre,Positive,5
Cadillac Palace Theatre,Negative,3
Cadillac Palace Theatre,Positive,5
Cadillac Palace Theatre,Positive,4
Cadillac Palace Theatre,Positive,4
Cadillac Palace Theatre,Positive,5
Cadillac Palace Theatre,Positive,4
Cadillac Palace Theatre,Positive,4
Cadillac Palace Theatre,Positive,3
Cadillac Palace Theatre,Positive,4
Cadillac Palace Theatre,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,3
Sidebar Grille,Positive,3
Sidebar Grille,Positive,1
Sidebar Grille,Positive,4
Sidebar Grille,Positive,2
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Negative,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,3
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,5
Sidebar Grille,Positive,2
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,5
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,5
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Negative,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,3
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,3
Sidebar Grille,Positive,5
Sidebar Grille,Positive,5
Sidebar Grille,Positive,5
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,3
Sidebar Grille,Positive,5
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,2
Sidebar Grille,Positive,3
Sidebar Grille,Negative,3
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,5
Sidebar Grille,Positive,3
Sidebar Grille,Positive,5
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,3
Sidebar Grille,Positive,4
Sidebar Grille,Positive,3
Sidebar Grille,Positive,4
Sidebar Grille,Positive,4
Sidebar Grille,Positive,5
Sidebar Grille,Positive,4
Nick's Fishmarket,Positive,5
Nick's Fishmarket,Negative,3
Nick's Fishmarket,Positive,4
Nick's Fishmarket,Positive,3
Nick's Fishmarket,Positive,5
Nick's Fishmarket,Positive,4
Nick's Fishmarket,Positive,3
Nick's Fishmarket,Positive,3
Nick's Fishmarket,Positive,2
Nick's Fishmarket,Positive,5
Nick's Fishmarket,Positive,3
Nick's Fishmarket,Positive,4
Nick's Fishmarket,Positive,3
Nick's Fishmarket,Positive,4
Nick's Fishmarket,Positive,4
Nick's Fishmarket,Positive,4
Nick's Fishmarket,Positive,3
Nick's Fishmarket,Positive,5
Taco Fresco,Positive,4
Taco Fresco,Positive,3
Taco Fresco,Positive,3
Taco Fresco,Positive,3
Taco Fresco,Positive,3
Taco Fresco,Positive,3
Taco Fresco,Positive,2
Taco Fresco,Positive,3
Taco Fresco,Negative,2
Taco Fresco,Negative,2
Taco Fresco,Positive,4
Taco Fresco,Positive,4
Taco Fresco,Positive,2
The Addams Family Musical,Positive,4
Au Bon Pain,Negative,2
Au Bon Pain,Positive,3
Au Bon Pain,Positive,3
Au Bon Pain,Positive,4
Au Bon Pain,Negative,1
Au Bon Pain,Positive,5
Au Bon Pain,Positive,4
Au Bon Pain,Positive,3
Au Bon Pain,Positive,4
Au Bon Pain,Negative,4
Au Bon Pain,Negative,2
Au Bon Pain,Positive,4
Au Bon Pain,Positive,4
Facial Studio Magdalena,Positive,5
Facial Studio Magdalena,Positive,5
Native Foods Cafe,Positive,3
Native Foods Cafe,Positive,3
Native Foods Cafe,Positive,4
Native Foods Cafe,Positive,5
Native Foods Cafe,Positive,4
Native Foods Cafe,Positive,4
Native Foods Cafe,Positive,4
Native Foods Cafe,Positive,4
Native Foods Cafe,Positive,5
Native Foods Cafe,Positive,5
Native Foods Cafe,Positive,4
Native Foods Cafe,Negative,5
Native Foods Cafe,Positive,4
Native Foods Cafe,Positive,4
Native Foods Cafe,Positive,5
Native Foods Cafe,Positive,5
Native Foods Cafe,Positive,5
Native Foods Cafe,Positive,4
Native Foods Cafe,Positive,4
Native Foods Cafe,Positive,3
Native Foods Cafe,Positive,4
"Mark J Gargiulo, DDS",Positive,5
ItaliAsia,Positive,3
ItaliAsia,Positive,4
ItaliAsia,Positive,4
ItaliAsia,Positive,3
ItaliAsia,Negative,2
ItaliAsia,Positive,4
ItaliAsia,Positive,2
ItaliAsia,Negative,2
ItaliAsia,Negative,2
ItaliAsia,Positive,4
ItaliAsia,Positive,4
Keefer's Kaffe,Positive,4
Keefer's Kaffe,Positive,5
Keefer's Kaffe,Positive,4
Keefer's Kaffe,Positive,4
Keefer's Kaffe,Positive,4
Keefer's Kaffe,Negative,2
Keefer's Kaffe,Positive,2
Harlan J Berk,Positive,4
Harlan J Berk,Positive,5
Mezza Grilled Wraps & Pitas,Positive,3
Mezza Grilled Wraps & Pitas,Negative,4
Mezza Grilled Wraps & Pitas,Positive,4
Mezza Grilled Wraps & Pitas,Positive,1
Mezza Grilled Wraps & Pitas,Positive,4
Mezza Grilled Wraps & Pitas,Positive,4
Mezza Grilled Wraps & Pitas,Positive,5
Mezza Grilled Wraps & Pitas,Positive,4
Mezza Grilled Wraps & Pitas,Positive,4
Mezza Grilled Wraps & Pitas,Positive,4
Market Thyme,Positive,4
Starbucks,Positive,4
Starbucks,Positive,3
Starbucks,Positive,3
Starbucks,Positive,4
Nakamol,Positive,5
Nakamol,Positive,5
Jamba Juice,Positive,5
Jamba Juice,Positive,3
Jamba Juice,Positive,4
Jamba Juice,Negative,2
Jamba Juice,Positive,5
Jamba Juice,Positive,2
European Foot & Ankle Clinic,Positive,1
Red Witch Tall Ship,Positive,4
Red Witch Tall Ship,Positive,4
Red Witch Tall Ship,Positive,4
Red Witch Tall Ship,Positive,5
Skin Wellness Center of Chicago,Positive,3
Skin Wellness Center of Chicago,Positive,2
Skin Wellness Center of Chicago,Positive,2
Skin Wellness Center of Chicago,Positive,1
Skin Wellness Center of Chicago,Negative,2
Skin Wellness Center of Chicago,Positive,5
Skin Wellness Center of Chicago,Positive,2
Skin Wellness Center of Chicago,Negative,1
Skin Wellness Center of Chicago,Positive,1
Skin Wellness Center of Chicago,Positive,5
Sweet Petal,Positive,5
Sweet Petal,Positive,5
Sweet Petal,Positive,1
Chris Watch Repair Inc.,Positive,5
Chris Watch Repair Inc.,Positive,5
Chris Watch Repair Inc.,Positive,5
Chris Watch Repair Inc.,Positive,5
Chris Watch Repair Inc.,Positive,5
Chris Watch Repair Inc.,Positive,5
Chris Watch Repair Inc.,Positive,4
Chris Watch Repair Inc.,Negative,5
Smart Phone Center,Positive,5
Local Charm: A Chicago Jewelry Studio,Positive,4
Nutrition Counseling Services,Positive,5
Mi-Te Printing & Graphics,Positive,5
Mi-Te Printing & Graphics,Positive,5
Mi-Te Printing & Graphics,Positive,5
Mi-Te Printing & Graphics,Positive,5
The Buckingham Athletic Club Hotel,Positive,4
Allori Photography,Positive,5
Allori Photography,Positive,5
Art of Modern Dentistry,Positive,1
Art of Modern Dentistry,Positive,1
Art of Modern Dentistry,Positive,5
Art of Modern Dentistry,Positive,5
Art of Modern Dentistry,Positive,4
Art of Modern Dentistry,Positive,5
Art of Modern Dentistry,Negative,1
Art of Modern Dentistry,Positive,1
Art of Modern Dentistry,Negative,1
Art of Modern Dentistry,Negative,1
Art of Modern Dentistry,Positive,2
Art of Modern Dentistry,Positive,1
Art of Modern Dentistry,Positive,2
WNUA 95.5,Positive,1
WNUA 95.5,Positive,1
WNUA 95.5,Positive,1
Cha'rron Davis Marketing Consultant,Positive,5
Chicken Planet,Negative,4
Chicken Planet,Positive,5
Chicken Planet,Negative,4
Chicken Planet,Positive,4
Chicken Planet,Positive,4
Chicken Planet,Positive,4
Chicken Planet,Positive,5
Chicken Planet,Positive,4
Chicken Planet,Positive,5
Chicken Planet,Negative,5
Chicken Planet,Positive,4
Chicken Planet,Positive,3
Chicken Planet,Positive,4
Chicken Planet,Positive,5
Chicken Planet,Positive,5
Chicken Planet,Positive,5
Chicken Planet,Positive,5
Chicken Planet,Negative,3
Chicken Planet,Positive,4
Chicken Planet,Positive,4
Chicken Planet,Positive,4
Chicken Planet,Positive,4
Chicken Planet,Negative,4
Chicken Planet,Positive,5
Chicken Planet,Negative,4
Chicken Planet,Positive,4
Chicken Planet,Negative,4
Chicken Planet,Positive,4
Chicken Planet,Positive,5
Chicken Planet,Positive,4
Chicken Planet,Positive,4
Chicken Planet,Positive,5
Chicken Planet,Positive,5
Chicken Planet,Positive,3
Chicken Planet,Positive,4
Chicken Planet,Negative,4
Chicken Planet,Positive,4
Chicken Planet,Negative,4
Chicken Planet,Positive,4
Chicken Planet,Positive,5
Chicken Planet,Positive,5
Chicken Planet,Positive,4
Chicken Planet,Positive,5
Chicken Planet,Negative,4
Chicken Planet,Positive,5
Chicken Planet,Positive,5
Chicken Planet,Negative,4
Chicken Planet,Negative,3
Chicken Planet,Negative,5
Lobby Lounge,Positive,1
Lobby Lounge,Positive,2
Lobby Lounge,Negative,5
Lobby Lounge,Positive,4
Lobby Lounge,Positive,4
Lobby Lounge,Positive,4
Lobby Lounge,Positive,3
Lobby Lounge,Positive,5
Lobby Lounge,Positive,3
The African Truck,Positive,4
Hotel 71,Positive,4
Hotel 71,Positive,4
Hotel 71,Positive,3
Hotel 71,Positive,3
Hotel 71,Positive,4
Hotel 71,Positive,2
Hotel 71,Positive,5
Hotel 71,Positive,4
Hotel 71,Positive,3
